Tahun Kerja,Tingkat Pengalaman,Jenis Pekerjaan,Jabatan,Gaji,Mata Uang,Gaji (USD),Negara Tinggal,Sistem Kerja,Lokasi Perusahaan,Ukuran Perusahaan
2023,Senior,Tetap,Data Analyst,106000,USD,106000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Analyst,55000,CAD,40663,CA,Kantor,CA,Besar
2022,Senior,Tetap,AI Developer,275000,USD,275000,CA,Kantor,CA,Kecil
2023,Senior,Freelance,Machine Learning Researcher,50000,USD,50000,UA,Hybrid,UA,Kecil
2023,Menengah,Tetap,Machine Learning Engineer,280700,USD,280700,US,Remote,US,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,150450,USD,150450,US,Remote,US,Menengah
2023,Pemula,Tetap,Data Scientist,70000,CAD,51753,CA,Remote,CA,Besar
2023,Senior,Tetap,Data Architect,250500,USD,250500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Architect,159500,USD,159500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,145000,USD,145000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,115000,USD,115000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,140000,USD,140000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,120000,USD,120000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Scientist,130001,USD,130001,US,Remote,US,Menengah
2023,Pemula,Tetap,Data Scientist,71907,USD,71907,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Scientist,93918,USD,93918,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Scientist,51962,USD,51962,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,175000,USD,175000,CA,Remote,CA,Menengah
2023,Senior,Tetap,Data Analyst,135000,USD,135000,CA,Remote,CA,Menengah
2023,Pemula,Tetap,Data Engineer,85000,USD,85000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Engineer,65000,USD,65000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,257000,USD,257000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,147000,USD,147000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,222000,USD,222000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,175000,USD,175000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,203000,USD,203000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,133200,USD,133200,US,Remote,US,Menengah
2023,Pemula,Tetap,Applied Scientist,213660,USD,213660,US,Kantor,US,Besar
2023,Pemula,Tetap,Applied Scientist,130760,USD,130760,US,Kantor,US,Besar
2023,Senior,Tetap,Data Engineer,221000,USD,221000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,147000,USD,147000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Quality Analyst,100000,USD,100000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Quality Analyst,80000,USD,80000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,185900,USD,185900,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,129300,USD,129300,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,238000,USD,238000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,156000,USD,156000,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,304000,USD,304000,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,199000,USD,199000,US,Remote,US,Menengah
2023,Menengah,Tetap,Big Data Engineer,45000,EUR,48289,ES,Remote,ES,Menengah
2023,Senior,Tetap,Data Engineer,150000,USD,150000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,130000,USD,130000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,140000,USD,140000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,110000,USD,110000,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Analyst,90000,USD,90000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,75000,USD,75000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Research Scientist,161200,GBP,195895,GB,Kantor,GB,Menengah
2023,Menengah,Tetap,Research Scientist,84570,GBP,102772,GB,Kantor,GB,Menengah
2023,Senior,Tetap,Data Engineer,240000,USD,240000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,183600,USD,183600,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Specialist,130000,USD,130000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Specialist,80000,USD,80000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,250000,USD,250000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,150000,USD,150000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analytics Manager,160000,USD,160000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analytics Manager,120000,USD,120000,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,289076,USD,289076,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,202353,USD,202353,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,145000,USD,145000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,155000,USD,155000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,106000,USD,106000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,200000,USD,200000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,160000,USD,160000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,157750,USD,157750,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,104650,USD,104650,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Scientist,180000,USD,180000,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Scientist,140000,USD,140000,US,Remote,US,Menengah
2023,Eksekutif,Tetap,Data Scientist,200000,USD,200000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Scientist,145000,USD,145000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Lead Data Analyst,68000,USD,68000,US,Kantor,US,Besar
2023,Pemula,Tetap,BI Data Engineer,60000,USD,60000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,45000,EUR,48289,ES,Kantor,ES,Menengah
2023,Senior,Tetap,Data Scientist,36000,EUR,38631,ES,Kantor,ES,Menengah
2023,Pemula,Tetap,Data Engineer,85000,USD,85000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Engineer,65000,USD,65000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,125000,USD,125000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,90000,USD,90000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,105000,USD,105000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,90000,USD,90000,US,Remote,US,Menengah
2023,Senior,Tetap,Analytics Engineer,179820,USD,179820,US,Kantor,US,Menengah
2023,Senior,Tetap,Analytics Engineer,143860,USD,143860,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,135000,USD,135000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,105500,USD,105500,US,Kantor,US,Menengah
2023,Pemula,Tetap,Research Engineer,155000,USD,155000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Research Engineer,125000,USD,125000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,241000,USD,241000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,181000,USD,181000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,252000,USD,252000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,154000,USD,154000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Architect,180000,USD,180000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Architect,155000,USD,155000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,191765,USD,191765,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,134236,USD,134236,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,175000,USD,175000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,145000,USD,145000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,237000,USD,237000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,145000,USD,145000,US,Remote,US,Menengah
2023,Pemula,Tetap,Research Engineer,155000,USD,155000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Research Engineer,125000,USD,125000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,80000,USD,80000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,70000,USD,70000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,146000,USD,146000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,75000,USD,75000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Analyst,64200,USD,64200,US,Remote,US,Menengah
2023,Pemula,Tetap,Data Analyst,56100,USD,56100,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,170000,USD,170000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,130000,USD,130000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,208450,USD,208450,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,170550,USD,170550,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,125000,USD,125000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,100000,USD,100000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Manager,135000,USD,135000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Manager,120000,USD,120000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,200000,USD,200000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,170000,USD,170000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,171250,USD,171250,IE,Kantor,IE,Menengah
2023,Senior,Tetap,Data Scientist,113750,USD,113750,IE,Kantor,IE,Menengah
2023,Senior,Tetap,Applied Scientist,222200,USD,222200,US,Kantor,US,Besar
2023,Senior,Tetap,Applied Scientist,136000,USD,136000,US,Kantor,US,Besar
2023,Senior,Tetap,Applied Scientist,260000,USD,260000,US,Kantor,US,Besar
2023,Senior,Tetap,Applied Scientist,136000,USD,136000,US,Kantor,US,Besar
2023,Senior,Tetap,Data Analyst,153600,USD,153600,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,100500,USD,100500,US,Kantor,US,Menengah
2023,Senior,Tetap,Applied Scientist,205000,USD,205000,US,Remote,US,Menengah
2023,Senior,Tetap,Applied Scientist,184000,USD,184000,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,115000,USD,115000,CA,Remote,CA,Menengah
2023,Senior,Tetap,Machine Learning Engineer,95000,USD,95000,CA,Remote,CA,Menengah
2023,Menengah,Tetap,Data Analyst,182500,USD,182500,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,121500,USD,121500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,203100,USD,203100,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,114500,USD,114500,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,60000,GBP,72914,GB,Kantor,GB,Menengah
2023,Menengah,Tetap,Data Analyst,45000,GBP,54685,GB,Kantor,GB,Menengah
2023,Senior,Tetap,Data Engineer,252000,USD,252000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,129000,USD,129000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Engineer,92700,USD,92700,US,Remote,US,Menengah
2023,Pemula,Tetap,Data Engineer,61800,USD,61800,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,160000,USD,160000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,130000,USD,130000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,258000,USD,258000,CA,Kantor,CA,Menengah
2023,Senior,Tetap,Data Scientist,190000,USD,190000,CA,Kantor,CA,Menengah
2023,Senior,Tetap,Data Scientist,170000,USD,170000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,135000,USD,135000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Architect,167500,USD,167500,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Architect,106500,USD,106500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,195000,USD,195000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,160000,USD,160000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,146000,USD,146000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,75000,USD,75000,US,Kantor,US,Menengah
2022,Pemula,Tetap,Data Engineer,57000,EUR,59888,NL,Remote,NL,Besar
2023,Eksekutif,Tetap,Data Engineer,286000,USD,286000,US,Remote,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,207000,USD,207000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,100000,USD,100000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,80000,USD,80000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,223250,USD,223250,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,178600,USD,178600,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Director of Data Science,353200,USD,353200,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Director of Data Science,249300,USD,249300,US,Kantor,US,Menengah
2023,Menengah,Tetap,Machine Learning Scientist,230000,USD,230000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Machine Learning Scientist,220000,USD,220000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,297300,USD,297300,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,198200,USD,198200,US,Remote,US,Menengah
2023,Menengah,Tetap,Research Scientist,210000,USD,210000,US,Remote,US,Menengah
2023,Menengah,Tetap,Research Scientist,151800,USD,151800,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,200000,USD,200000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,170000,USD,170000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,317070,USD,317070,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,170730,USD,170730,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,128000,USD,128000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,81500,USD,81500,US,Kantor,US,Menengah
2023,Pemula,Tetap,Business Data Analyst,20000,EUR,21461,ES,Kantor,ES,Menengah
2023,Senior,Tetap,AI Developer,108000,USD,108000,UA,Kantor,UA,Menengah
2023,Senior,Tetap,AI Developer,60000,USD,60000,UA,Kantor,UA,Menengah
2023,Menengah,Tetap,MLOps Engineer,134000,USD,134000,US,Remote,US,Menengah
2023,Menengah,Tetap,MLOps Engineer,124000,USD,124000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,171250,USD,171250,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,113750,USD,113750,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,165000,USD,165000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,132300,USD,132300,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,225000,USD,225000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,175000,USD,175000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,230000,USD,230000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,124500,USD,124500,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,247500,USD,247500,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,172200,USD,172200,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,175000,USD,175000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,145000,USD,145000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,148700,USD,148700,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,125600,USD,125600,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,145000,USD,145000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,115000,USD,115000,US,Kantor,US,Menengah
2023,Senior,Tetap,Research Scientist,200000,USD,200000,US,Kantor,US,Menengah
2023,Senior,Tetap,Research Scientist,150000,USD,150000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Research Engineer,160000,USD,160000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Research Engineer,120000,USD,120000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,185000,USD,185000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,120250,USD,120250,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,275300,USD,275300,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,183000,USD,183000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Architect,170000,USD,170000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Architect,125000,USD,125000,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Architect,167500,USD,167500,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Architect,106500,USD,106500,US,Kantor,US,Menengah
2023,Senior,Tetap,Research Scientist,250000,USD,250000,US,Kantor,US,Menengah
2023,Senior,Tetap,Research Scientist,200000,USD,200000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,135000,USD,135000,US,Hybrid,US,Besar
2023,Senior,Tetap,AI Scientist,1500000,ILS,423834,IL,Kantor,IL,Besar
2023,Senior,Tetap,Machine Learning Engineer,216000,USD,216000,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Engineer,184000,USD,184000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,180000,USD,180000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,165000,USD,165000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,185900,USD,185900,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,129300,USD,129300,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,145000,USD,145000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,120000,USD,120000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,143865,USD,143865,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,115092,USD,115092,US,Kantor,US,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,130000,USD,130000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Machine Learning Engineer,90000,USD,90000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,173000,USD,173000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,132000,USD,132000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,208049,USD,208049,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,128500,USD,128500,US,Kantor,US,Menengah
2023,Senior,Tetap,Analytics Engineer,179820,USD,179820,US,Kantor,US,Menengah
2023,Senior,Tetap,Analytics Engineer,143860,USD,143860,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,167500,USD,167500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,106500,USD,106500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,275300,USD,275300,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,183500,USD,183500,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Engineer,149600,USD,149600,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,102000,USD,102000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Scientist,145000,USD,145000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Scientist,100000,USD,100000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,190000,USD,190000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,95000,USD,95000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,153600,USD,153600,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,106800,USD,106800,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Scientist,90000,EUR,96578,IE,Kantor,IE,Menengah
2023,Menengah,Tetap,Data Scientist,75000,EUR,80481,IE,Kantor,IE,Menengah
2023,Menengah,Tetap,Data Analyst,128000,USD,128000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,85000,USD,85000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,151000,USD,151000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Engineer,140000,USD,140000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Scientist,275300,USD,275300,US,Remote,US,Menengah
2023,Senior,Tetap,Data Scientist,183500,USD,183500,US,Remote,US,Menengah
2023,Senior,Tetap,Machine Learning Scientist,220000,USD,220000,US,Kantor,US,Menengah
2023,Senior,Tetap,Machine Learning Scientist,170000,USD,170000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,135000,USD,135000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,105500,USD,105500,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Analyst,100000,USD,100000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Analyst,80000,USD,80000,US,Remote,US,Menengah
2023,Pemula,Tetap,Autonomous Vehicle Technician,7000,USD,7000,GH,Kantor,GH,Kecil
2023,Pemula,Tetap,Applied Machine Learning Scientist,40000,EUR,42923,DE,Hybrid,DE,Menengah
2023,Senior,Tetap,Data Engineer,160000,USD,160000,CA,Remote,CA,Menengah
2023,Senior,Tetap,Data Engineer,145000,USD,145000,CA,Remote,CA,Menengah
2023,Menengah,Tetap,Data Analyst,154000,USD,154000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Analyst,143000,USD,143000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Scientist,65000,GBP,78990,GB,Kantor,GB,Menengah
2023,Menengah,Tetap,Data Scientist,42000,GBP,51039,GB,Kantor,GB,Menengah
2023,Pemula,Tetap,Data Scientist,190000,USD,190000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Scientist,120000,USD,120000,US,Kantor,US,Menengah
2023,Menengah,Tetap,Data Scientist,70000,GBP,85066,GB,Kantor,GB,Menengah
2023,Menengah,Tetap,Data Scientist,42000,GBP,51039,GB,Kantor,GB,Menengah
2023,Menengah,Tetap,Data Scientist,90000,GBP,109371,GB,Kantor,GB,Menengah
2023,Menengah,Tetap,Data Scientist,60000,GBP,72914,GB,Kantor,GB,Menengah
2023,Senior,Tetap,Data Engineer,150000,USD,150000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,111000,USD,111000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,265000,USD,265000,US,Kantor,US,Menengah
2023,Eksekutif,Tetap,Data Engineer,235000,USD,235000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Scientist,112000,CHF,121093,CH,Hybrid,CH,Besar
2022,Menengah,Tetap,Data Scientist,70000,EUR,73546,DE,Remote,DE,Menengah
2023,Senior,Tetap,Data Engineer,160000,USD,160000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,130000,USD,130000,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Engineer,75000,USD,75000,US,Remote,US,Menengah
2023,Menengah,Tetap,Data Engineer,60400,USD,60400,US,Remote,US,Menengah
2023,Pemula,Tetap,Data Analyst,85000,USD,85000,US,Remote,US,Menengah
2023,Pemula,Tetap,Data Analyst,75000,USD,75000,US,Remote,US,Menengah
2023,Senior,Tetap,Data Engineer,252000,USD,252000,US,Kantor,US,Menengah
2023,Senior,Tetap,Data Engineer,129000,USD,129000,US,Kantor,US,Menengah
2023,Pemula,Tetap,Data Engineer,92700,USD,92700,US,Remote,US,Menengah
2023,Pemula,Tetap,Data Engineer,61800,USD,61800,US,Remote,US,Menengah
2022,Senior,Tetap,Lead Data Scientist,164000,EUR,172309,IE,Remote,IE,Besar
2023,Menengah,Tetap,Data Scientist,56000,EUR,60093,AT,Remote,DE,Menengah
2023,Menengah,Tetap,Data Analyst,83500,USD,83500,US,Remote,US,Menengah
